Time,ccj,uec,spread,mvg_avg,mvg_std_dev,upper,lower,long_entry,long_exit,long_positions,short_entry,short_exit,short_positions,positions,percentage_change,strategy_returns,cumulative_returns
2017-06-16,8.7009,1.32,-1.260687800266659,-1.6429005051288812,0.24045876068302444,-4.928701515386644,1.6429005051288812,True,True,0.0,True,False,-1.0,-1.0,0.01769679908233136,-0.01769679908233136,1.0160342540990548
2017-06-19,8.8053,1.36,-1.458154097244437,-1.584600616035548,0.2434246809634173,-4.753801848106644,1.584600616035548,True,True,0.0,True,False,-1.0,-1.0,-0.010355490241825136,0.010355490241825136,1.0265557869027375
2017-06-20,8.6345,1.35,-1.553487522999994,-1.5152674675466595,0.16910161428925527,-4.545802402639978,1.5152674675466595,True,False,1.0,True,True,0.0,1.0,-0.005064868585465402,0.005064868585465402,1.031755157059049
2017-06-21,8.6061,1.37,-1.7328206714888825,-1.519220837848882,0.1750094522266717,-4.557662513546646,1.519220837848882,True,False,1.0,True,True,0.0,1.0,-0.009465977979046181,-0.009465977979046181,1.0219885854625608
2017-06-22,8.644,1.4,-1.9213203942222137,-1.5852940972444372,0.2535859066327791,-4.755882291733311,1.5852940972444372,True,False,1.0,True,True,0.0,1.0,-0.009812930330946438,-0.009812930330946438,1.011959882674394
2017-06-23,8.8622,1.62,-3.363385027599991,-2.0058335427111036,0.77929362739263,-6.017500628133311,2.0058335427111036,True,False,1.0,True,True,0.0,1.0,-0.06838388344202023,-0.06838388344202023,0.9427581360095878
2017-06-26,9.0615,1.55,-2.6358190078888786,-2.241366524839992,0.7497906730839928,-6.724099574519976,2.241366524839992,True,False,1.0,True,True,0.0,1.0,0.03504852657728836,0.03504852657728836,0.9758004195954747
2017-06-27,9.0141,1.53,-2.532285859399991,-2.437126192119991,0.6458698621153376,-7.3113785763599735,2.437126192119991,True,False,1.0,True,True,0.0,1.0,0.005035539976870415,0.005035539976870415,0.9807141016177947
2017-06-28,9.1135,1.52,-2.3574192851555456,-2.562045914853324,0.5246126557144455,-7.686137744559972,2.562045914853324,True,True,0.0,True,False,-1.0,-1.0,0.008495093877656804,0.008495093877656804,0.9890453599781798
2017-06-29,9.0274,1.58,-2.8963187306222125,-2.7570455821333235,0.39113889014023717,-8.271136746399971,2.7570455821333235,True,False,1.0,True,True,0.0,1.0,-0.02572175034639129,0.02572175034639129,1.0144853378087952
2017-06-30,8.7023,1.59,-3.2968853048666578,-2.743745637586657,0.3656683900776092,-8.231236912759972,2.743745637586657,True,False,1.0,True,True,0.0,1.0,-0.019349653821712838,-0.019349653821712838,0.9948553977149917
2017-07-03,8.7884,1.64,-3.5881181760888783,-2.934205471226657,0.513516205011019,-8.80261641367997,2.934205471226657,True,False,1.0,True,True,0.0,1.0,-0.013760169956680564,-0.013760169956680564,0.9811660183601123
2017-07-05,8.8362,1.58,-3.0875187306222127,-3.045252045471101,0.4623592878147166,-9.135756136413303,3.045252045471101,True,False,1.0,True,True,0.0,1.0,0.024113747840845315,0.024113747840845315,1.0048256083168543
2017-07-06,8.8171,1.58,-3.1066187306222126,-3.195091934564435,0.2614844384374182,-9.585275803693305,3.195091934564435,True,True,0.0,True,False,-1.0,-1.0,-0.0009208893943902139,-0.0009208893943902139,1.0039002750709436
2017-07-07,8.8649,1.61,-3.2852184533555455,-3.2728718791111016,0.2013114560244993,-9.818615637333306,3.2728718791111016,True,False,1.0,True,True,0.0,1.0,-0.008498670754429685,0.008498670754429685,1.012432092979053
2017-07-10,9.1709,1.7,-3.658417621555545,-3.345178342448879,0.26647371399691827,-10.035535027346636,3.345178342448879,True,False,1.0,True,True,0.0,1.0,-0.01696343075417324,-0.01696343075417324,0.9952577712765001
2017-07-11,9.1518,1.69,-3.6020510473111003,-3.3479649166933227,0.2697025953524316,-10.043894750079968,3.3479649166933227,True,False,1.0,True,True,0.0,1.0,0.002573152202721842,0.002573152202721842,0.9978187210029363
2017-07-12,9.19,1.66,-3.337451324577767,-3.3979514354844342,0.2295337770543053,-10.193854306453304,3.3979514354844342,True,True,0.0,True,False,-1.0,-1.0,0.012183737344624973,0.012183737344624973,1.0099758822171858
2017-07-13,9.3526,1.64,-3.023918176088877,-3.381411324577767,0.2570998235622519,-10.1442339737333,3.381411324577767,True,True,0.0,True,False,-1.0,-1.0,0.01442917038547417,-0.01442917038547417,0.9954027681274544
2017-07-14,9.5343,1.69,-3.2195510473111,-3.3682778433688783,0.26480394461870793,-10.104833530106635,3.3682778433688783,True,True,0.0,True,False,-1.0,-1.0,-0.008777438326173975,0.008777438326173975,1.004139854534396
2017-07-17,9.6108,1.75,-3.5958504927777675,-3.3557644176133223,0.24865126537712687,-10.067293252839967,3.3557644176133223,True,False,1.0,True,True,0.0,1.0,-0.01649173931968318,0.01649173931968318,1.020699867255882
2017-07-18,9.2952,1.71,-3.6095841957999895,-3.3572710473111003,0.25053234983739764,-10.071813141933301,3.3572710473111003,True,False,1.0,True,True,0.0,1.0,-0.0006186357116785815,-0.0006186357116785815,1.020068425867092
2017-07-19,9.5917,1.75,-3.6149504927777674,-3.4127708809511006,0.2746227188328723,-10.238312642853302,3.4127708809511006,True,False,1.0,True,True,0.0,1.0,-0.00023538093159318187,-0.00023538093159318187,1.0198283212107226
2017-07-20,9.6395,1.73,-3.416217344288878,-3.4912307145911,0.17298574750064047,-10.473692143773299,3.4912307145911,True,True,0.0,True,False,-1.0,-1.0,0.008756609177787826,0.008756609177787826,1.0287585592480044
2017-07-21,9.5056,1.69,-3.2482510473111006,-3.4969707145911,0.1618338765922859,-10.4909121437733,3.4969707145911,True,True,0.0,True,False,-1.0,-1.0,0.0075458418368348455,-0.0075458418368348455,1.020995709871629
2017-07-24,9.5056,1.68,-3.172784473066656,-3.412357510648879,0.20265941361321735,-10.237072531946637,3.412357510648879,True,True,0.0,True,False,-1.0,-1.0,0.0034018493988790723,-0.0034018493988790723,1.017522436229744
2017-07-25,9.7064,1.69,-3.0474510473110996,-3.2999308809511008,0.2209881094245797,-9.899792642853303,3.2999308809511008,True,True,0.0,True,False,-1.0,-1.0,0.00558023262925911,-0.00558023262925911,1.0118444243300915
2017-07-26,9.6682,1.69,-3.0856510473110994,-3.1940709918577666,0.14662016292388116,-9.582212975573299,3.1940709918577666,True,True,0.0,True,False,-1.0,-1.0,-0.0017036800031984948,0.0017036800031984948,1.0135682834421704
2017-07-27,9.8785,1.66,-2.648951324577766,-3.0406177879155445,0.2324096111715543,-9.121853363746634,3.0406177879155445,True,True,0.0,True,False,-1.0,-1.0,0.01949034506088141,-0.01949034506088141,0.9938134878551173
2017-07-28,10.0985,1.61,-2.0516184533555464,-2.8012912691244334,0.46494061713007967,-8.4038738073733,2.8012912691244334,True,True,0.0,True,False,-1.0,-1.0,0.026848088229592046,-0.026848088229592046,0.9671314956494245
2017-07-31,9.802,1.6,-2.272651879111102,-2.6212647503333226,0.4593701602703919,-7.863794250999968,2.6212647503333226,True,True,0.0,True,False,-1.0,-1.0,-0.010103622207683849,0.010103622207683849,0.9769030269066185
2017-08-01,9.8307,1.59,-2.168485304866657,-2.4454716018444342,0.4221794902096376,-7.336414805533303,2.4454716018444342,True,True,0.0,True,False,-1.0,-1.0,0.004771741710490007,-0.004771741710490007,0.9722414979860242
2017-08-02,9.8116,1.53,-1.7347858593999899,-2.1752985642622122,0.33287356411574226,-6.525895692786637,2.1752985642622122,True,True,0.0,True,False,-1.0,-1.0,0.02030619592698105,-0.02030619592698105,0.9524989716395785
2017-08-03,9.6682,1.48,-1.500852988177769,-1.9456788969822127,0.3202043013784025,-5.837036690946638,1.9456788969822127,True,True,0.0,True,False,-1.0,-1.0,0.011226665595265608,-0.011226665595265608,0.9418055842051466
2017-08-04,9.6586,1.46,-1.3595198396888808,-1.8072591742488797,0.40208280587445355,-5.421777522746639,1.8072591742488797,True,True,0.0,True,False,-1.0,-1.0,0.00683537570681786,-0.00683537570681786,0.9353679891943253
2017-08-07,9.7064,1.41,-0.9343869684666579,-1.5396061921199908,0.4565652348775624,-4.618818576359972,1.5396061921199908,True,True,0.0,True,False,-1.0,-1.0,0.020893938404413278,-0.020893938404413278,0.9158244680426392
2017-08-08,9.7255,1.42,-0.9907535427111025,-1.30405983968888,0.3399070190476146,-3.9121795190666404,1.30405983968888,True,True,0.0,True,False,-1.0,-1.0,-0.002757423629370737,0.002757423629370737,0.918349784071176
2017-08-09,9.7064,1.37,-0.6325206714888818,-1.0836068021066585,0.3480622673695683,-3.2508204063199755,1.0836068021066585,True,True,0.0,True,False,-1.0,-1.0,0.017871146942126354,-0.017871146942126354,0.90193782013577
2017-08-10,9.2378,1.32,-0.7237878002666598,-0.9281937645244366,0.28248833644389887,-2.78458129357331,0.9281937645244366,True,True,0.0,True,False,-1.0,-1.0,-0.004753647862486031,0.004753647862486031,0.9062253149265538
2017-08-11,9.2856,1.32,-0.6759878002666593,-0.7914873566399923,0.16071799558112848,-2.3744620699199768,0.7914873566399923,True,True,0.0,True,False,-1.0,-1.0,0.002483479690437596,-0.002483479690437596,0.9039747227619732
2017-08-14,9.2856,1.36,-0.9778540972444372,-0.8001807823955481,0.17121293839904309,-2.4005423471866445,0.8001807823955481,True,False,1.0,True,True,0.0,1.0,-0.01544147842019261,0.01544147842019261,0.9179334289359018
2017-08-15,9.1805,1.4,-1.3848203942222135,-0.8789941526977703,0.31292301095936637,-2.6369824580933106,0.8789941526977703,True,False,1.0,True,True,0.0,1.0,-0.020610250111302436,-0.020610250111302436,0.8990145913800074
2017-08-16,9.2761,1.39,-1.2137538199777698,-0.9952407823955479,0.3063624105814976,-2.985722347186644,0.9952407823955479,True,False,1.0,True,True,0.0,1.0,0.008654607604695705,0.008654607604695705,0.9067952098992971
2017-08-17,9.2283,1.33,-0.8087543745111034,-1.0122340972444366,0.28942974170791147,-3.0367022917333095,1.0122340972444366,True,True,0.0,True,False,-1.0,-1.0,0.02102216432636703,0.02102216432636703,0.9258580078121627
2017-08-18,9.257,1.33,-0.7800543745111046,-1.0330474120933257,0.2616095289657359,-3.0991422362799774,1.0330474120933257,True,True,0.0,True,False,-1.0,-1.0,0.0014875048780785905,-0.0014875048780785905,0.9244807895091339
2017-08-21,9.3143,1.3,-0.4963546517777715,-0.9367475229999925,0.35790454605833105,-2.8102425689999775,0.9367475229999925,True,True,0.0,True,False,-1.0,-1.0,0.014834007604141516,-0.014834007604141516,0.9107670344476726
2017-08-22,9.3717,1.28,-0.2880215032888813,-0.7173877448133261,0.3506655264105911,-2.1521632344399784,0.7173877448133261,True,True,0.0,True,False,-1.0,-1.0,0.010946799137042256,-0.010946799137042256,0.9007970506609343
2017-08-23,9.3621,1.3,-0.448554651777771,-0.5643479111733264,0.22397055810161176,-1.6930437335199793,0.5643479111733264,True,True,0.0,True,False,-1.0,-1.0,-0.008372982985728887,0.008372982985728887,0.908339409039713
2017-08-24,9.4865,1.36,-0.7769540972444382,-0.5579878557199933,0.21558980906629538,-1.67396356715998,0.5579878557199933,True,False,1.0,True,True,0.0,1.0,-0.01662785866993414,0.01662785866993414,0.9234431483575569
2017-08-25,9.5534,1.31,-0.33272122602221543,-0.46852122602221546,0.1919153391687119,-1.4055636780666463,0.46852122602221546,True,True,0.0,True,False,-1.0,-1.0,0.02285204795206385,0.02285204795206385,0.9445457154648286
2017-08-28,9.3908,1.31,-0.49532122602221484,-0.46831454087110413,0.19187842273814842,-1.4049436226133123,0.46831454087110413,True,False,1.0,True,True,0.0,1.0,-0.008434956915241378,0.008434956915241378,0.9525129178792502
2017-08-29,9.5534,1.34,-0.5591209487555489,-0.5225344299644377,0.1645528478146918,-1.567603289893313,0.5225344299644377,True,False,1.0,True,True,0.0,1.0,-0.0032441767105430793,-0.0032441767105430793,0.9494227976545748
2017-08-30,9.4482,1.3,-0.3624546517777709,-0.5053144299644377,0.17817157790978141,-1.515943289893313,0.5053144299644377,True,True,0.0,True,False,-1.0,-1.0,0.010211733799009892,0.010211733799009892,0.9591180505269347
2017-08-31,9.5917,1.32,-0.36988780026666035,-0.4239011705688821,0.0979695282520515,-1.2717035117066464,0.4239011705688821,True,True,0.0,True,False,-1.0,-1.0,-0.00038014826789324195,0.00038014826789324195,0.9594826575925477
2017-09-01,9.5725,1.34,-0.540020948755549,-0.4653611151155488,0.09349799389992336,-1.3960833453466464,0.4653611151155488,True,False,1.0,True,True,0.0,1.0,-0.008642772031169421,0.008642772031169421,0.9677752474699807
2017-09-05,9.5247,1.29,-0.2104880775333271,-0.40839448541777124,0.14387857032796192,-1.2251834562533137,0.40839448541777124,True,True,0.0,True,False,-1.0,-1.0,0.017109801983045902,0.017109801983045902,0.9843336903182852
2017-09-06,9.6299,1.31,-0.2562212260222161,-0.3478145408711047,0.12737028471825979,-1.0434436226133141,0.3478145408711047,True,True,0.0,True,False,-1.0,-1.0,-0.002343364354815799,0.002343364354815799,0.9866403428014214
2017-09-07,9.6873,1.33,-0.3497543745111038,-0.3452744854177713,0.12713175096676646,-1.035823456253314,0.3452744854177713,True,False,1.0,True,True,0.0,1.0,-0.004742013183952748,0.004742013183952748,0.9913190043148056
2017-09-08,9.5152,1.3,-0.29545465177777075,-0.33038785571999335,0.12788478237536446,-0.9911635671599801,0.33038785571999335,True,True,0.0,True,False,-1.0,-1.0,0.0028096932172848596,0.0028096932172848596,0.9941043065973946
2017-09-11,9.7542,1.32,-0.20738780026665893,-0.26386122602221534,0.06014999564406301,-0.7915836780666461,0.26386122602221534,True,True,0.0,True,False,-1.0,-1.0,0.004466818795337242,-0.004466818795337242,0.9896638227961596
2017-09-12,9.8116,1.39,-0.678253819977769,-0.3574143745111037,0.18680448260721333,-1.072243123533311,0.3574143745111037,True,False,1.0,True,True,0.0,1.0,-0.023193709371087085,0.023193709371087085,1.0126177978771727
2017-09-13,9.7542,1.38,-0.660187245733324,-0.4382075784533253,0.21701227391520814,-1.314622735359976,0.4382075784533253,True,False,1.0,True,True,0.0,1.0,0.0008957778759772582,0.0008957778759772582,1.0135248784973319
2017-09-14,9.5917,1.37,-0.7472206714888827,-0.5177008378488811,0.24720767537260355,-1.5531025135466434,0.5177008378488811,True,False,1.0,True,True,0.0,1.0,-0.004366819638490317,-0.004366819638490317,1.0090989981538112
2017-09-15,9.6969,1.35,-0.4910875229999938,-0.5568274120933256,0.21685651725050004,-1.670482236279977,0.5568274120933256,True,True,0.0,True,False,-1.0,-1.0,0.012880794432084704,0.012880794432084704,1.022096994910653
2017-09-18,9.6395,1.37,-0.6994206714888822,-0.6552339863377703,0.0973556910700415,-1.965701959013311,0.6552339863377703,True,False,1.0,True,True,0.0,1.0,-0.010427908787915338,0.010427908787915338,1.0327553291459837
2017-09-19,9.6012,1.37,-0.7377206714888818,-0.6671273566399929,0.10425857463007222,-2.0013820699199787,0.6671273566399929,True,False,1.0,True,True,0.0,1.0,-0.0019207506629968544,-0.0019207506629968544,1.030771663662813
2017-09-20,9.6108,1.36,-0.6526540972444383,-0.6656207269422157,0.10443821375397087,-1.9968621808266471,0.6656207269422157,True,True,0.0,True,False,-1.0,-1.0,0.004280239843377965,0.004280239843377965,1.0351836136070476
2017-09-21,9.5343,1.33,-0.5027543745111043,-0.6167274675466601,0.11351597431757453,-1.8501824026399802,0.6167274675466601,True,True,0.0,True,False,-1.0,-1.0,0.007659138957115665,-0.007659138957115665,1.027254998464302
2017-09-22,9.5438,1.35,-0.644187522999994,-0.6473474675466602,0.08919675257665276,-1.9420424026399805,0.6473474675466602,True,True,0.0,True,False,-1.0,-1.0,-0.0071677818506828556,0.0071677818506828556,1.0346181381983177
2017-09-25,9.5056,1.36,-0.7578540972444383,-0.6590341526977713,0.10079861887710756,-1.9771024580933139,0.6590341526977713,True,False,1.0,True,True,0.0,1.0,-0.005749722454363054,0.005749722454363054,1.040566905339208
2017-09-26,9.4865,1.39,-1.0033538199777698,-0.7121607823955489,0.18634223715468298,-2.1364823471866465,0.7121607823955489,True,False,1.0,True,True,0.0,1.0,-0.012289516142220831,-0.012289516142220831,1.027778841558981
2017-09-27,9.4578,1.4,-1.1075203942222132,-0.8031340417911039,0.25014057290454056,-2.4094021253733118,0.8031340417911039,True,False,1.0,True,True,0.0,1.0,-0.005202314733846437,-0.005202314733846437,1.022432012548403
2017-09-28,9.7277,1.39,-0.7621538199777689,-0.8550139308844369,0.19253249365690792,-2.565041792653311,0.8550139308844369,True,True,0.0,True,False,-1.0,-1.0,0.01708251044214725,0.01708251044214725,1.0398977180791467
2017-09-29,9.3228,1.38,-1.091587245733324,-0.9444938754311029,0.17303243995834025,-2.8334816262933087,0.9444938754311029,True,False,1.0,True,True,0.0,1.0,-0.016691001694112733,0.016691001694112733,1.0572546526533095
2017-10-02,9.3614,1.38,-1.0529872457333251,-1.0035205051288802,0.1407804946026962,-3.010561515386641,1.0035205051288802,True,False,1.0,True,True,0.0,1.0,0.0019518818401693162,0.0019518818401693162,1.0593182888102581
2017-10-03,8.5033,1.32,-1.4582878002666604,-1.0945073011866584,0.2473342224101883,-3.283521903559975,1.0945073011866584,True,False,1.0,True,True,0.0,1.0,-0.021949797849704893,-0.021949797849704893,1.0360664665123778
2017-10-04,8.86,1.3,-0.9506546517777714,-1.06313415269777,0.2550978940632822,-3.1894024580933102,1.06313415269777,True,True,0.0,True,False,-1.0,-1.0,0.02718882427834706,0.02718882427834706,1.064235895611071
2017-10-05,9.0721,1.28,-0.5876215032888812,-1.0282276893599924,0.3121420171059753,-3.0846830680799773,1.0282276893599924,True,True,0.0,True,False,-1.0,-1.0,0.019380557754362,-0.019380557754362,1.0436104103719155
2017-10-06,8.9854,1.28,-0.6743215032888816,-0.9447745408711039,0.3450157860750662,-2.8343236226133115,0.9447745408711039,True,True,0.0,True,False,-1.0,-1.0,-0.004650009922687127,0.004650009922687127,1.0484632091355646
2017-10-09,8.86,1.22,-0.34692205782221563,-0.8035615032888821,0.42489868281806975,-2.4106845098666465,0.8035615032888821,True,True,0.0,True,False,-1.0,-1.0,0.01812148435792448,-0.01812148435792448,1.0294634994913552
2017-10-10,8.86,1.25,-0.573321780555549,-0.6265682993466598,0.2178683073576517,-1.8797048980399795,0.6265682993466598,True,True,0.0,True,False,-1.0,-1.0,-0.012376085953617217,0.012376085953617217,1.0422042282471717
2017-10-11,8.8022,1.2,-0.253788909333327,-0.4871951508577709,0.17795683085487274,-1.4615854525733125,0.4871951508577709,True,True,0.0,True,False,-1.0,-1.0,0.01789279264792763,-0.01789279264792763,1.0235562840943517
2017-10-12,8.6769,1.19,-0.3036223350888818,-0.430395317217771,0.1831372132518977,-1.291185951653313,0.430395317217771,True,True,0.0,True,False,-1.0,-1.0,-0.0028222367234500417,0.0028222367234500417,1.0264450022278409
2017-10-13,8.8215,1.2,-0.23448890933332578,-0.34242879842665985,0.1363320851528923,-1.0272863952799796,0.34242879842665985,True,True,0.0,True,False,-1.0,-1.0,0.0038670657890585206,-0.0038670657890585206,1.0224756718753756
2017-10-16,8.8022,1.19,-0.1783223350888825,-0.30870885387999325,0.15457305586407152,-0.9261265616399798,0.30870885387999325,True,True,0.0,True,False,-1.0,-1.0,0.003158491325797476,-0.003158491325797476,1.0192461913349182
2017-10-17,8.7636,1.17,-0.06598918659999242,-0.2072423350888819,0.09081145596703408,-0.6217270052666457,0.2072423350888819,True,True,0.0,True,False,-1.0,-1.0,0.006385036123777355,-0.006385036123777355,1.0127382675842223
2017-10-18,8.7829,1.17,-0.04668918659999299,-0.1658223905422151,0.10956682096324695,-0.4974671716266453,0.1658223905422151,True,True,0.0,True,False,-1.0,-1.0,0.0010958133058604422,-0.0010958133058604422,1.0116284955152495
2017-10-19,8.7058,1.18,-0.1992557608444372,-0.14494907569332618,0.08362123263975271,-0.4348472270799786,0.14494907569332618,True,False,1.0,True,True,0.0,1.0,-0.008663211845937501,0.008663211845937501,1.020392447481285
2017-10-20,8.6865,1.2,-0.36948890933332557,-0.17194907569332613,0.1291566851498261,-0.5158472270799783,0.17194907569332613,True,False,1.0,True,True,0.0,1.0,-0.009594659991549343,-0.009594659991549343,1.0106021288897573
2017-10-23,8.5805,1.18,-0.3245557608444365,-0.20119576084443694,0.146370366050825,-0.6035872825333108,0.20119576084443694,True,False,1.0,True,True,0.0,1.0,0.0025697295015070826,0.0025697295015070826,1.0131991029946512
2017-10-24,8.5708,1.17,-0.2587891865999925,-0.23975576084443695,0.12579641608840708,-0.7192672825333108,0.23975576084443695,True,False,1.0,True,True,0.0,1.0,0.003779603636399736,0.003779603636399736,1.0170285940087267
2017-10-25,8.5805,1.18,-0.3245557608444365,-0.29532907569332567,0.06665831623997523,-0.885987227079977,0.29532907569332567,True,False,1.0,True,True,0.0,1.0,-0.0037611943906132894,-0.0037611943906132894,1.0132033517658479
2017-10-26,8.5226,1.14,-0.08058946386665866,-0.27159581629776997,0.11384200185951304,-0.8147874488933099,0.27159581629776997,True,True,0.0,True,False,-1.0,-1.0,0.014245550401779558,0.014245550401779558,1.0276369911806802
2017-10-27,8.002,1.16,-0.7521226123555476,-0.34812255690221433,0.24692166747640215,-1.044367670706643,0.34812255690221433,True,False,1.0,True,True,0.0,1.0,-0.04007688198663079,0.04007688198663079,1.0688214776013247
2017-10-30,7.7803,1.11,-0.5964897411333272,-0.40250935295999246,0.2693615070294085,-1.2075280588799773,0.40250935295999246,True,False,1.0,True,True,0.0,1.0,0.009632481697864457,0.009632481697864457,1.0791168809226037
2017-10-31,7.8477,1.06,-0.1517568699111056,-0.3811028896222151,0.28729454574099356,-1.1433086688666454,0.3811028896222151,True,True,0.0,True,False,-1.0,-1.0,0.02806389025318687,0.02806389025318687,1.109401098639177
2017-11-01,8.108,1.09,-0.11785659264443815,-0.33976305598221546,0.31133131464835184,-1.0192891679466465,0.33976305598221546,True,True,0.0,True,False,-1.0,-1.0,0.00207546068954307,-0.00207546068954307,1.1070985802700153
2017-11-02,8.2045,1.07,0.12957655584444971,-0.29772985203999375,0.3646860016281019,-0.8931895561199812,0.29772985203999375,True,True,0.0,True,False,-1.0,-1.0,0.015199134621546963,-0.015199134621546963,1.0902716399091679
2017-11-03,8.1755,1.05,0.25150970433333875,-0.0970033887022165,0.3262358285701859,-0.29101016610664954,0.0970033887022165,False,True,0.0,True,False,-1.0,-1.0,0.007573727257794525,-0.007573727257794525,1.0820142198715874
2017-11-06,8.3876,1.11,0.010810258866673195,0.024456611297783582,0.16888884784724606,0.07336983389335075,-0.024456611297783582,False,False,0.0,False,True,0.0,0.0,-0.014357781534754123,0.014357781534754123,1.0975495436580012
2017-11-07,8.5997,1.07,0.5247765558444506,0.1597632964488948,0.24587757747871267,0.47928988934668443,-0.1597632964488948,False,True,0.0,True,False,-1.0,-1.0,0.030823262588152923,0.0,1.0975495436580012
2017-11-08,8.6961,1.1,0.39477683311111633,0.2622899816000057,0.20458683130954536,0.7868699448000172,-0.2622899816000057,False,True,0.0,False,False,-1.0,-1.0,-0.007648201816059671,0.007648201816059671,1.1059438240710218
2017-11-09,9.0047,1.3,-0.8059546517777711,0.07518374007556154,0.5281839408432305,0.2255512202266846,-0.07518374007556154,True,False,1.0,False,True,0.0,1.0,-0.06381657465996456,0.06381657465996456,1.176521370689577
2017-11-10,9.0239,1.42,-1.6923535427111034,-0.3135889093333269,0.929151418928331,-0.9407667279999807,0.3135889093333269,True,False,1.0,False,True,0.0,1.0,-0.04490334328025671,-0.04490334328025671,1.1236916277049447
2017-11-13,9.0432,1.38,-1.3711872457333243,-0.5899884102533264,1.0105178669213595,-1.7699652307599791,0.5899884102533264,True,False,1.0,True,True,0.0,1.0,0.016505967205579647,0.016505967205579647,1.1422392448610268
2017-11-14,8.7347,1.3,-1.0759546517777707,-0.9101346517777706,0.8008713404661891,-2.730403955333312,0.9101346517777706,True,False,1.0,True,True,0.0,1.0,0.01591949032515549,0.01591949032515549,1.1604231114686048
2017-11-15,8.5322,1.36,-1.7312540972444381,-1.3353408378488816,0.3978131699941854,-4.006022513546645,1.3353408378488816,True,False,1.0,True,True,0.0,1.0,-0.03486441291568238,-0.03486441291568238,1.1199656409534624
2017-11-16,8.7829,1.45,-2.1597532654444365,-1.6061005605822145,0.40800528562176797,-4.818301681746643,1.6061005605822145,True,False,1.0,True,True,0.0,1.0,-0.02172304940874082,-0.02172304940874082,1.0956365719989383
2017-11-17,9.0529,1.49,-2.191619562422215,-1.705953764524437,0.48770197489941186,-5.117861293573311,1.705953764524437,True,False,1.0,True,True,0.0,1.0,-0.0015699678907349502,-0.0015699678907349502,1.093916457760985
2017-11-20,9.13,1.44,-1.737186691199991,-1.7791536536177701,0.4509791070748072,-5.33746096085331,1.7791536536177701,True,True,0.0,True,False,-1.0,-1.0,0.022724840160751342,0.022724840160751342,1.1187755344128187
2017-11-21,9.3614,1.47,-1.7321864139333254,-1.910400006048881,0.24244467428384753,-5.731200018146643,1.910400006048881,True,True,0.0,True,False,-1.0,-1.0,0.00024445272978814987,-0.00024445272978814987,1.1185020466794113
2017-11-22,9.5156,1.46,-1.5025198396888815,-1.8646531545377698,0.29955249193880795,-5.593959463613309,1.8646531545377698,True,True,0.0,True,False,-1.0,-1.0,0.011184849897510035,-0.011184849897510035,1.1059917691772443
2017-11-24,9.5445,1.49,-1.7000195624222147,-1.7727064139333255,0.2533159639481104,-5.318119241799977,1.7727064139333255,True,True,0.0,True,False,-1.0,-1.0,-0.009500194183776206,0.009500194183776206,1.1164989057500863
2017-11-27,8.8697,1.38,-1.544687245733325,-1.6433199505955476,0.1112161644931865,-4.929959851786643,1.6433199505955476,True,True,0.0,True,False,-1.0,-1.0,0.008054947828721199,-0.008054947828721199,1.1075055653134451
2017-11-28,8.7058,1.36,-1.5576540972444377,-1.6074134318044369,0.10192819035783682,-4.822240295413311,1.6074134318044369,True,True,0.0,True,False,-1.0,-1.0,-0.0006835720289600839,0.0006835720289600839,1.108262625139811
2017-11-29,8.8118,1.41,-1.8289869684666584,-1.6267735427111034,0.1352866304985175,-4.88032062813331,1.6267735427111034,True,False,1.0,True,True,0.0,1.0,-0.013948420930442879,0.013948420930442879,1.1237211387367387
2017-11-30,9.0432,1.33,-0.9938543745111037,-1.5250404496755479,0.31882968385719435,-4.575121349026643,1.5250404496755479,True,True,0.0,True,False,-1.0,-1.0,0.04376946855966397,0.04376946855966397,1.1729058157885062
2017-12-01,9.1396,1.33,-0.8974543745111045,-1.364527412093326,0.4003229586556526,-4.093582236279978,1.364527412093326,True,True,0.0,True,False,-1.0,-1.0,0.005026945687050107,-0.005026945687050107,1.1670096819565121
2017-12-04,10.3255,1.49,-0.9190195624222142,-1.2393938754311038,0.4268376604110378,-3.7181816262933114,1.2393938754311038,True,True,0.0,True,False,-1.0,-1.0,-0.000999776001533118,0.000999776001533118,1.1681764302300892
2017-12-05,10.2387,1.55,-1.4586190078888794,-1.219586857559992,0.41035656858042335,-3.658760572679976,1.219586857559992,True,False,1.0,True,True,0.0,1.0,-0.024598786373799565,0.024598786373799565,1.196912152684227
2017-12-06,9.9302,1.54,-1.6916524336444354,-1.1921199505955475,0.3609969915277386,-3.5763598517866426,1.1921199505955475,True,False,1.0,True,True,0.0,1.0,-0.010812586247784578,-0.010812586247784578,1.1839704368023074
2017-12-07,10.0362,1.65,-2.415784750333323,-1.4765060257599913,0.62748394726246,-4.429518077279974,1.4765060257599913,True,False,1.0,True,True,0.0,1.0,-0.032200567752724216,-0.032200567752724216,1.1458459165348323
2017-12-08,9.9977,1.61,-2.152418453355546,-1.7274988415288797,0.5876891702708112,-5.1824965245866395,1.7274988415288797,True,False,1.0,True,True,0.0,1.0,0.011891297444596636,0.011891297444596636,1.1594715111540244
2017-12-11,10.1905,1.74,-2.9406839185333222,-2.1318317127511013,0.5878495079486277,-6.395495138253304,2.1318317127511013,True,False,1.0,True,True,0.0,1.0,-0.03379968050040143,-0.03379968050040143,1.1202817445277007
